"";"cut_region";"region";"cut_provincia";"provincia";"cut_comuna";"comuna";"año";"mayor";"otros";"menores_porcentaje"
"9573";13;"Metropolitana de Santiago";131;"Santiago";13125;"Quilicura";2020;24139;230555;0,104699529396456
"9574";13;"Metropolitana de Santiago";131;"Santiago";13125;"Quilicura";2021;25397;236596;0,107343319413684
"9575";13;"Metropolitana de Santiago";131;"Santiago";13125;"Quilicura";2022;26581;240237;0,110644904823154
"9576";13;"Metropolitana de Santiago";131;"Santiago";13125;"Quilicura";2023;27795;243590;0,114105669362453
"9577";13;"Metropolitana de Santiago";131;"Santiago";13125;"Quilicura";2024;29019;246725;0,117616779815584
"9578";13;"Metropolitana de Santiago";131;"Santiago";13125;"Quilicura";2025;30210;249527;0,121069062666565
"9579";13;"Metropolitana de Santiago";131;"Santiago";13125;"Quilicura";2026;31382;252201;0,124432496302552
"9580";13;"Metropolitana de Santiago";131;"Santiago";13125;"Quilicura";2027;32543;254736;0,127751868601219
"9581";13;"Metropolitana de Santiago";131;"Santiago";13125;"Quilicura";2028;33670;257147;0,130936779351888
"9582";13;"Metropolitana de Santiago";131;"Santiago";13125;"Quilicura";2029;34743;259454;0,133908130150239
"9583";13;"Metropolitana de Santiago";131;"Santiago";13125;"Quilicura";2030;35746;261672;0,136606132868629
"9584";13;"Metropolitana de Santiago";131;"Santiago";13125;"Quilicura";2031;36733;263758;0,139267813677689
"9585";13;"Metropolitana de Santiago";131;"Santiago";13125;"Quilicura";2032;37743;265674;0,142065087287427
"9586";13;"Metropolitana de Santiago";131;"Santiago";13125;"Quilicura";2033;38802;267389;0,145114421311273
"9587";13;"Metropolitana de Santiago";131;"Santiago";13125;"Quilicura";2034;39908;268909;0,148407081949656
"9588";13;"Metropolitana de Santiago";131;"Santiago";13125;"Quilicura";2035;41088;270200;0,152065136935603
"9589";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2002;17559;97155;0,18073182028717
"9590";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2003;17265;95812;0,180196635077026
"9591";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2004;17090;94873;0,180135549629505
"9592";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2005;17005;94139;0,180637142948194
"9593";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2006;16999;93639;0,181537607193584
"9594";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2007;17076;93336;0,182951915659553
"9595";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2008;17211;93247;0,184574302658531
"9596";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2009;17369;93282;0,186198837932291
"9597";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2010;17604;93374;0,18853213956776
"9598";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2011;17955;93601;0,19182487366588
"9599";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2012;18361;93927;0,195481597410755
"9600";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2013;18776;94018;0,199706439192495
"9601";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2014;19223;94282;0,203888334995015
"9602";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2015;19707;94738;0,208015790918111
"9603";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2016;20249;95553;0,211913806997164
"9604";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2017;20921;97582;0,214394048082638
"9605";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2018;22163;101485;0,218386953737005
"9606";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2019;23598;106686;0,221191159102413
"9607";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2020;24994;111374;0,224415034029486
"9608";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2021;26019;112885;0,230491207866413
"9609";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2022;26940;113115;0,238164699641957
"9610";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2023;27866;113098;0,246388088206688
"9611";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2024;28808;113015;0,25490421625448
"9612";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2025;29756;112914;0,263527994757072
"9613";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2026;30705;112801;0,272205033643319
"9614";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2027;31656;112682;0,280932180827461
"9615";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2028;32593;112547;0,289594569379904
"9616";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2029;33507;112424;0,298041343485377
"9617";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2030;34383;112314;0,30613280623965
"9618";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2031;35258;112182;0,314292845554545
"9619";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2032;36139;112032;0,322577477863468
"9620";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2033;37053;111823;0,331354014827003
"9621";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2034;37981;111567;0,34043220665609
"9622";13;"Metropolitana de Santiago";131;"Santiago";13126;"Quinta Normal";2035;38946;111244;0,350095286037899
"9623";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2002;22032;139278;0,158187222676948
"9624";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2003;21805;136935;0,159236133932158
"9625";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2004;21718;135218;0,160614711059179
"9626";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2005;21740;133796;0,16248617297976
"9627";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2006;21867;132748;0,164725645584114
"9628";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2007;22095;132003;0,167382559487284
"9629";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2008;22400;131602;0,170210179176608
"9630";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2009;22732;131361;0,173049839754569
"9631";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2010;23159;131203;0,17651273217838
"9632";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2011;23757;131325;0,180902341519132
"9633";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2012;24438;131643;0,185638431211686
"9634";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2013;25120;131473;0,191065846219376
"9635";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2014;25856;131616;0,196450279601264
"9636";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2015;26663;132089;0,201856324145084
"9637";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2016;27590;133271;0,207021782683404
"9638";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2017;28849;136814;0,210862923385034
"9639";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2018;30661;142803;0,214708374473926
"9640";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2019;32531;149557;0,217515729788642
"9641";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2020;34356;155719;0,220628182816484
"9642";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2021;35763;157842;0,226574675941765
"9643";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2022;37023;158162;0,234082775888014
"9644";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2023;38217;157856;0,24210039529698
"9645";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2024;39419;157437;0,25037951688612
"9646";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2025;40666;157158;0,258758701434225
"9647";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2026;41910;156870;0,267163893669918
"9648";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2027;43154;156580;0,275603525354451
"9649";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2028;44383;156286;0,283985769678666
"9650";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2029;45573;156014;0,292108400528158
"9651";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2030;46717;155766;0,299917825456133
"9652";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2031;47836;155515;0,307597337877375
"9653";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2032;48980;155240;0,31551146611698
"9654";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2033;50158;154886;0,323838177756543
"9655";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2034;51369;154481;0,332526330098847
"9656";13;"Metropolitana de Santiago";131;"Santiago";13127;"Recoleta";2035;52630;153989;0,341777659443207
"9657";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2002;12700;125283;0,101370497194352
"9658";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2003;13234;126586;0,104545526361525
"9659";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2004;13748;127594;0,107748013229462
"9660";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2005;14271;128376;0,111165638437091
"9661";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2006;14820;129024;0,114862351190476
"9662";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2007;15391;129608;0,118750385778656
"9663";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2008;15981;130162;0,122777769241407
"9664";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2009;16562;130657;0,126759377607017
"9665";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2010;17206;131029;0,131314441841119
"9666";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2011;17939;131278;0,13664894346349
"9667";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2012;18704;131447;0,142293091512168
"9668";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2013;19501;131370;0,148443328004872
"9669";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2014;20303;131304;0,154625906293791
"9670";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2015;21112;131281;0,160815350279172
"9671";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2016;21918;131355;0,166860797076624
"9672";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2017;22683;131954;0,171900813920002
"9673";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2018;23376;133191;0,175507354100502
"9674";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2019;23991;134726;0,178072532399091
"9675";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2020;24622;136225;0,180745090842356
"9676";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2021;25362;136597;0,185670256301383
"9677";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2022;26142;136375;0,191692025664528
"9678";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2023;26927;135927;0,198098979599344
"9679";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2024;27707;135395;0,204638280586432
"9680";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2025;28461;134806;0,211125617554115
"9681";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2026;29202;134187;0,217621677211652
"9682";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2027;29921;133548;0,224046784676671
"9683";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2028;30623;132911;0,230402299282979
"9684";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2029;31286;132297;0,236483064619757
"9685";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2030;31905;131713;0,242231214838323
"9686";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2031;32506;131136;0,247880063445583
"9687";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2032;33125;130550;0,253734201455381
"9688";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2033;33772;129917;0,259950583834294
"9689";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2034;34446;129261;0,26648409032887
"9690";13;"Metropolitana de Santiago";131;"Santiago";13128;"Renca";2035;35163;128559;0,273516439922526
"9691";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2002;16312;88336;0,184658576344865
"9692";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2003;16354;87957;0,185931762111032
"9693";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2004;16391;87434;0,187467118054761
"9694";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2005;16456;86795;0,189596174894867
"9695";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2006;16549;86135;0,192128635281825
"9696";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2007;16681;85477;0,195151912210302
"9697";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2008;16848;84850;0,198562168532705
"9698";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2009;17021;84231;0,202075245455949
"9699";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2010;17243;83572;0,206325084956684
"9700";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2011;17559;82890;0,211834961997828
"9701";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2012;17908;82206;0,217842979831156
"9702";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2013;18274;81361;0,224603925713794
"9703";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2014;18650;80599;0,231392449037829
"9704";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2015;19044;79913;0,238309161212819
"9705";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2016;19462;79394;0,245131873945134
"9706";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2017;19907;79464;0,250515956911306
"9707";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2018;20453;80113;0,255301886085904
"9708";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2019;20975;81052;0,258784484034941
"9709";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2020;21520;81965;0,2625510888794
"9710";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2021;22074;81797;0,269863197916794
"9711";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2022;22624;81080;0,27903305377405
"9712";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2023;23176;80244;0,288819101739694
"9713";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2024;23730;79388;0,29891167430846
"9714";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2025;24284;78527;0,309243954308709
"9715";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2026;24822;77682;0,319533482660076
"9716";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2027;25352;76848;0,329897980428899
"9717";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2028;25862;76022;0,340190997342874
"9718";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2029;26342;75220;0,350199415049189
"9719";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2030;26781;74448;0,359727595099936
"9720";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2031;27207;73682;0,369248934610895
"9721";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2032;27633;72916;0,378970322014373
"9722";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2033;28067;72129;0,389122267049314
"9723";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2034;28501;71324;0,399599012954966
"9724";13;"Metropolitana de Santiago";131;"Santiago";13129;"San Joaquín";2035;28955;70488;0,410779139711724
"9725";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2002;13293;67364;0,197330918591533
"9726";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2003;13529;69232;0,19541541483707
"9727";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2004;13763;71004;0,193834150188722
"9728";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2005;14015;72694;0,192794453462459
"9729";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2006;14299;74379;0,192245122951371
"9730";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2007;14624;76060;0,19226926110965
"9731";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2008;14977;77804;0,192496529741401
"9732";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2009;15333;79552;0,192741854384553
"9733";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2010;15739;81274;0,193653566946379
"9734";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2011;16232;83021;0,195516796954987
"9735";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2012;16758;84797;0,197624915975801
"9736";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2013;17301;86387;0,200273189253013
"9737";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2014;17860;88087;0,202754095382974
"9738";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2015;18436;89934;0,204994773945338
"9739";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2016;19043;92025;0,20693289866884
"9740";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2017;19693;94948;0,207408265576947
"9741";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2018;20918;99256;0,210747964858548
"9742";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2019;22127;103961;0,21283943017093
"9743";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2020;23562;109497;0,215183977643223
"9744";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2021;24718;112117;0,220466120213705
"9745";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2022;25890;113839;0,227426453148745
"9746";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2023;27128;115421;0,235035218894309
"9747";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2024;28430;116994;0,24300391473067
"9748";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2025;29797;118590;0,251260645922928
"9749";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2026;31218;120231;0,259650173416174
"9750";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2027;32707;121914;0,268279278835901
"9751";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2028;34256;123647;0,27704675406601
"9752";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2029;35834;125473;0,285591322435903
"9753";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2030;37450;127380;0,294002198147276
"9754";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2031;39137;129362;0,302538612575563
"9755";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2032;40921;131406;0,311408915879031
"9756";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2033;42816;133505;0,320707089622112
"9757";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2034;44813;135683;0,330277190215429
"9758";13;"Metropolitana de Santiago";131;"Santiago";13130;"San Miguel";2035;46943;137920;0,340363979118329
"9759";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2002;11844;88730;0,133483601938465
"9760";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2003;12030;87790;0,13703155256863
"9761";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2004;12220;86663;0,141005965637008
"9762";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2005;12413;85434;0,145293442891589
"9763";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2006;12637;84154;0,150165173372626
"9764";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2007;12881;82880;0,155417471042471
"9765";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2008;13147;81622;0,161071769865967
"9766";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2009;13413;80380;0,1668698681264
"9767";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2010;13716;79101;0,173398566389805
"9768";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2011;14088;77773;0,181142555899862
"9769";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2012;14488;76441;0,189531795764053
"9770";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2013;14922;75005;0,198946736884208
"9771";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2014;15348;73618;0,208481621342606
"9772";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2015;15799;72292;0,218544237260001
"9773";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2016;16257;71028;0,228881567832404
"9774";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2017;16701;70069;0,238350768528165
"9775";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2018;16951;69624;0,243464897161898
"9776";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2019;17158;69363;0,24736531003561
"9777";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2020;17384;69126;0,251482799525504
"9778";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2021;17688;68329;0,258865196329523
"9779";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2022;18022;67252;0,267977160530542
"9780";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2023;18354;66141;0,277498072300086
"9781";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2024;18683;65012;0,287377714883406
"9782";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2025;18997;63922;0,297190325709458
"9783";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2026;19292;62850;0,306953062848051
"9784";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2027;19571;61795;0,316708471559188
"9785";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2028;19832;60765;0,326372089196083
"9786";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2029;20056;59767;0,335569796041294
"9787";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2030;20250;58800;0,344387755102041
"9788";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2031;20418;57855;0,352916774695359
"9789";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2032;20586;56922;0,361652788025719
"9790";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2033;20753;55974;0,370761424947297
"9791";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2034;20922;55038;0,380137359642429
"9792";13;"Metropolitana de Santiago";131;"Santiago";13131;"San Ramón";2035;21091;54084;0,389967458028252
"9793";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2002;12680;70706;0,179334144202755
"9794";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2003;13048;70963;0,183870467708524
"9795";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2004;13415;71064;0,188773499943713
"9796";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2005;13793;71016;0,194223836881829
"9797";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2006;14194;70920;0,200141003948111
"9798";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2007;14614;70792;0,206435755452594
"9799";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2008;15053;70647;0,213073449686469
"9800";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2009;15488;70464;0,219800181653043
"9801";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2010;15957;70191;0,227336838056161
"9802";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2011;16511;69912;0,236168325895411
"9803";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2012;17087;69602;0,245495819085658
"9804";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2013;17649;69038;0,255641820446711
"9805";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2014;18221;68525;0,265902955125866
"9806";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2015;18815;68095;0,27630516190616
"9807";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2016;19453;67868;0,286629928685095
"9808";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2017;20237;68479;0,295521254691219
"9809";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2018;21130;70068;0,301564194782212
"9810";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2019;22033;71987;0,306069151374554
"9811";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2020;22946;73828;0,310803489191093
"9812";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2021;23641;74054;0,319240014043806
"9813";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2022;24212;73439;0,32968858508422
"9814";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2023;24754;72634;0,340804581876256
"9815";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2024;25287;71762;0,352373122265266
"9816";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2025;25798;70873;0,364003217021997
"9817";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2026;26296;69965;0,375845065389838
"9818";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2027;26775;69051;0,387756875353
"9819";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2028;27231;68122;0,399738704089721
"9820";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2029;27656;67196;0,41157211738794
"9821";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2030;28045;66269;0,423199384327514
"9822";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2031;28416;65328;0,434974283614989
"9823";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2032;28783;64381;0,447072894176853
"9824";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2033;29153;63391;0,459891782745185
"9825";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2034;29526;62372;0,473385493490669
"9826";13;"Metropolitana de Santiago";131;"Santiago";13132;"Vitacura";2035;29899;61333;0,487486345034484
"9827";13;"Metropolitana de Santiago";132;"Cordillera";13201;"Puente Alto";2002;31800;477653;0,0665755265851989
"9828";13;"Metropolitana de Santiago";132;"Cordillera";13201;"Puente Alto";2003;33994;482420;0,0704655694208366
"9829";13;"Metropolitana de Santiago";132;"Cordillera";13201;"Puente Alto";2004;36252;487389;0,0743800126798102
